row_index,question_id,stem,option_A,option_B,option_C,option_D,claude_raw,claude_choice,claude_abstain_code,claude_confidence,claude_rationale
404,5779caf944a47670770a725733148ad61823049e6b8a591c48e31c9c55de0eba,"A 9-year-old boy presents with fever, vomiting, upper abdominal pain and passage of dark urine of three days duration. He had taken a hypodermic injection for a foot injury in the preceding month. Physical examination reveals moderate pallor, heart rate of 80/minute, and 6 cm tender hepatomegaly. The most likely diagnosis in the patient is:",Severe malaria,Congestive cardiac failure,Peptic Ulcer Disease,Septicaemia,"{
  ""choice"": ""A"",
  ""abstain_code"": null,
  ""confidence"": 0.6,
  ""rationale"": ""Fever, vomiting, abdominal pain, dark urine (hemoglobinuria), pallor (hemolytic anemia), and tender hepatomegaly in a child are classic for severe/complicated malaria with blackwater fever. The injection history is a distractor; CCF would have tachycardia and other signs, PUD doesn't cause dark urine, and septicemia is less specific.""
}",A,,0.6,"Fever, vomiting, abdominal pain, dark urine (hemoglobinuria), pallor (hemolytic anemia), and tender hepatomegaly in a child are classic for severe/complicated malaria with blackwater fever. The injection history is a distractor; CCF would have tachycardia and other signs, PUD doesn't cause dark urine, and septicemia is less specific."
405,76bab51086f7679356c5799c5e4a83e34a914b1e62bcbcf0428d525c837a33ac,"Which of the following is/are true about serial ultrasound scanning in twin and triplet pregnancy?
I)	In screening for TTTS in monochorionic twins, it is recommended that scans are carried out
more often if membrane folding or liquor discordance occurs
II)	 In screening for fetal growth problems, scans should be carried out every 2 weeks from 20 weeks gestation.
III)	 No evidence supports screening for fetal growth problems using umbilical artery Doppler blood flow routinely.",I. II and III,. I and III,. II and III,. II only,"{
  ""choice"": ""A"",
  ""abstain_code"": null,
  ""confidence"": 0.75,
  ""rationale"": ""All three statements reflect NICE/RCOG guidance on multiple pregnancy surveillance: increased scan frequency with TTTS signs, serial growth scans every 2 weeks from 20 weeks in monochorionic (and similar schedules in dichorionic/triplet), and lack of evidence for routine umbilical artery Doppler screening.""
}",A,,0.75,"All three statements reflect NICE/RCOG guidance on multiple pregnancy surveillance: increased scan frequency with TTTS signs, serial growth scans every 2 weeks from 20 weeks in monochorionic (and similar schedules in dichorionic/triplet), and lack of evidence for routine umbilical artery Doppler screening."
406,e6cd5a68bb72935fb28146f1d4ea7b89771af98b2bbd9cc962ed07e97d483d6e,A 16-year-old male presents with vomiting and haematuria. He had been given antibiotics for pharyngitis three weeks earlier. Blood pressure is 150/98 mmHg. Urine dipstick done showed blood 3+ and protein 1+. Elevated creatinine and urea levels are seen on renal function test. What is the most likely diagnosis?,IgA nephropathy,Acute interstitial nephritis,ANCA associated glomerulonephritis,Anti-glomerular basement membrane disease,"{
  ""choice"": ""B"",
  ""abstain_code"": null,
  ""confidence"": 0.55,
  ""rationale"": ""The 3-week latency after pharyngitis with antibiotic exposure, hematuria, proteinuria, hypertension, and AKI could suggest post-streptococcal GN, but among the given options acute interstitial nephritis from antibiotics is the best fit given recent antibiotic use. IgA nephropathy typically presents with synpharyngitic hematuria (1-3 days after infection), not 3 weeks later.""
}",B,,0.55,"The 3-week latency after pharyngitis with antibiotic exposure, hematuria, proteinuria, hypertension, and AKI could suggest post-streptococcal GN, but among the given options acute interstitial nephritis from antibiotics is the best fit given recent antibiotic use. IgA nephropathy typically presents with synpharyngitic hematuria (1-3 days after infection), not 3 weeks later."
407,55ddc09171762208e7c0707287d66dfe627a742aaf53c1d1c84a6b5f4fa091eb,Madam LP is seen at the antenatal at 32 weeks with a BP of 150/80 mmHg and complains of 2 hour history of blurred vision. Protein on urine dipstick was trace. Her BP on previous visits have been normal. What is your diagnosis?,B.	White coat hypertension,A.	Gestational hypertension,C.	Chronic hypertension with superimposed preeclampsia,E.	Eclampsia,"{
  ""choice"": ""B"",
  ""abstain_code"": null,
  ""confidence"": 0.6,
  ""rationale"": ""New-onset hypertension after 20 weeks with only trace proteinuria fits gestational hypertension. Although blurred vision is a concerning symptom suggesting possible preeclampsia with severe features, preeclampsia is not among the options; chronic hypertension is excluded by previously normal BPs, and no seizures rule out eclampsia.""
}",B,,0.6,"New-onset hypertension after 20 weeks with only trace proteinuria fits gestational hypertension. Although blurred vision is a concerning symptom suggesting possible preeclampsia with severe features, preeclampsia is not among the options; chronic hypertension is excluded by previously normal BPs, and no seizures rule out eclampsia."
408,b06f868d16518192be03bc5f4d7fbf996c608a3370c0b649330887c202da8e60,"A 31-year-old woman presents to the Emergency Department complaining of
left-sided pleuritic chest pain that is worse on inspiration. She has no cough and no history of fever. Her blood pressure is 80/55 mmHg. CT pulmonary angiogram showed filling defects consistent with pulmonary embolism. What is the appropriate management.",Warfarin,Heparin,Rivaroxaban,Aspirin,"{
  ""choice"": ""B"",
  ""abstain_code"": null,
  ""confidence"": 0.7,
  ""rationale"": ""This is a massive/hemodynamically unstable PE (BP 80/55). Management requires thrombolysis, but among the options, IV unfractionated heparin is the appropriate initial anticoagulant as it can be used alongside thrombolytics and rapidly titrated.""
}",B,,0.7,"This is a massive/hemodynamically unstable PE (BP 80/55). Management requires thrombolysis, but among the options, IV unfractionated heparin is the appropriate initial anticoagulant as it can be used alongside thrombolytics and rapidly titrated."
409,fa6c816e5b10600cbac6ecb19368934b582f10aae893563f55ae8a8228e726db,"Painful swelling of one or more costochondral articulations, usually 2 nd or 3 rd costochondral joint presenting as anterior chest pain radiating to arms or shoulders, aggravated by sneezing, coughing, deep inspirations or twisting motions of chest is known as?",Tietze syndrome,Lady Windermere syndrome,Miller Fisher syndrome,Ortner’s syndrome,"{
  ""choice"": ""A"",
  ""abstain_code"": null,
  ""confidence"": 0.98,
  ""rationale"": ""Tietze syndrome is characterized by painful, non-suppurative swelling of the costochondral junctions, typically the 2nd or 3rd, causing anterior chest pain aggravated by movement or respiration.""
}",A,,0.98,"Tietze syndrome is characterized by painful, non-suppurative swelling of the costochondral junctions, typically the 2nd or 3rd, causing anterior chest pain aggravated by movement or respiration."
410,6da47a11952834c6aeea779391d6ddd54fb9732b5b3a7a80d01e2662586705a4,"Ama is undergoing psychotherapy. She tends to be arrogant and this affects her interpersonal relationships. Her therapist explains that this is likely because she has developed a superiority complex to escape her inferiority complex. Her therapist is applying principles from……………





",Sigmund Freud,Carl Jung,Karen Horney,Alfred Adler,"{
  ""choice"": ""D"",
  ""abstain_code"": null,
  ""confidence"": 0.98,
  ""rationale"": ""The concepts of inferiority complex and superiority complex are central to Alfred Adler's individual psychology.""
}",D,,0.98,The concepts of inferiority complex and superiority complex are central to Alfred Adler's individual psychology.
411,fe4f937e2f7f126b1d783b53e08bd18c82245b3a4aa783472202b9dbaaf37ef8,"A 40-year-old man is referred to the clinic with refractory hypertension and a slow deterioration in his creatinine. On further questioning it transpires that his brother now
requires renal replacement therapy. He has an ultrasound scan of the abdomen which is highly suggestive of polycystic kidney disease (ADPKD).
Which of the following proteins is associated with the development of the condition?",Type-1 collagen,Elastin,Matrix metalloproteinase,Polycystin,"{
  ""choice"": ""D"",
  ""abstain_code"": null,
  ""confidence"": 0.99,
  ""rationale"": ""ADPKD is caused by mutations in PKD1 and PKD2 genes encoding polycystin-1 and polycystin-2 proteins.""
}",D,,0.99,ADPKD is caused by mutations in PKD1 and PKD2 genes encoding polycystin-1 and polycystin-2 proteins.
412,62769d97043abe3f8887650fe58a22d9df62dfd0bd80193f93515b68e772ea94,"A 46-year-old man comes to your office 6 months after an open inguinal hernia repair complaining of pain, which has never resolved after his surgery. On further questioning, he complains of radicular pain into the testicle, which worsens with sitting for longer than 10 minutes. On exam, he is hyperesthetic overlying his scar and has numbness over the ipsilateral scrotum and medial thigh. All else is normal. Injury to which nerve is the most likely cause for his pain?",Hypogastric nerve,Lateral femoral cutaneous nerve,Vagus nerve,Femoral nerve,"{
  ""choice"": ""B"",
  ""abstain_code"": null,
  ""confidence"": 0.4,
  ""rationale"": ""This presentation (scrotal and medial thigh numbness, radiation to testicle after inguinal hernia repair) is classic for ilioinguinal or genitofemoral nerve injury. Since those aren't listed, the lateral femoral cutaneous nerve is the closest option, though it typically causes lateral thigh symptoms (meralgia paresthetica), making this answer imperfect.""
}",B,,0.4,"This presentation (scrotal and medial thigh numbness, radiation to testicle after inguinal hernia repair) is classic for ilioinguinal or genitofemoral nerve injury. Since those aren't listed, the lateral femoral cutaneous nerve is the closest option, though it typically causes lateral thigh symptoms (meralgia paresthetica), making this answer imperfect."
413,73491512c7bad02a8d5fcb61a6c215a0a2d982a78fef920cc884fced04aa90aa,A 45-year-old man with chronic psychotic disorder is interviewed after being admitted to a psychiatric unit. He mimics the examiner's body posture during the interview. Which of the following characterizes the patient’s symptoms?,Folie a deux,Concrete thinking,Echolalia,Echopraxia,"{
  ""choice"": ""D"",
  ""abstain_code"": null,
  ""confidence"": 0.99,
  ""rationale"": ""Echopraxia is the involuntary imitation of another person's movements or postures, which matches the patient mimicking the examiner's body posture.""
}",D,,0.99,"Echopraxia is the involuntary imitation of another person's movements or postures, which matches the patient mimicking the examiner's body posture."
414,b2cf9e0444dd1454ce72e592bdbfe2445206d6d33b940945e433b2fd56d772bb,"Yesterday you admitted a 55-year-old white male to the hospital for an episode of chest pain, and you are seeking to rule out MI plus assess for any underlying coronary artery disease. The patient tends to be anxious about his health. On admission, his lungs were clear, but his heart revealed a grade 1/6 early systolic murmur at the upper left sternal border without radiation. Blood pressure readings have consistently been in the 140/90 to 150/100 range. Serial cardiac enzymes are normal, and resting ECGs have shown no change from the initial finding of left ventricular hypertrophy with secondary ST-T changes (“LVH with strain”). The thought of performing a routine Bruce protocol treadmill exercise test (stress test) comes to mind, but is rejected, primarily due to which of the following?",The increased risk associated with these high blood pressure readings,Concern that this represents the onset of unstable angina with unacceptable risk of MI with stress testing,"Concern about the heart murmur, a relative contraindication to stress testing","Anticipated difficulty with the patient’s anxiety (i., he might falsely claim chest pain during the test)","{
  ""choice"": ""B"",
  ""abstain_code"": null,
  ""confidence"": 0.6,
  ""rationale"": ""A patient admitted to rule out MI with ongoing chest pain work-up represents possible unstable angina/acute coronary syndrome, which is a contraindication to standard exercise stress testing until MI is ruled out and the patient is stabilized. The BP elevations are not severe enough (>200/110) to contraindicate testing, and the soft flow murmur and anxiety are not absolute barriers.""
}",B,,0.6,"A patient admitted to rule out MI with ongoing chest pain work-up represents possible unstable angina/acute coronary syndrome, which is a contraindication to standard exercise stress testing until MI is ruled out and the patient is stabilized. The BP elevations are not severe enough (>200/110) to contraindicate testing, and the soft flow murmur and anxiety are not absolute barriers."
