row_index,question_id,stem,option_A,option_B,option_C,option_D,claude_raw,claude_choice,claude_abstain_code,claude_confidence,claude_rationale
374,ac06dcd8c72edfa716aaf051b6722f3731c971a9f447db5cb653a7099350e762,A 47 year old lady complains of epigastric and slight hypochondrial pain. She also feels nauseated and has been vomiting for the past 24 hours. She recalls that her symptoms started when she was eating fried plantain. The pain did not respond to over-the-counter antacids. On examination she is an obese lady. Which of the following is the most appropriate next investigation?,Erect abdominal X-ray,Upper gastro-intestinal (GI) endoscopy,Ultrasound scan of the abdomen,HI breath test for H. Pylori,"{
  ""choice"": ""C"",
  ""abstain_code"": null,
  ""confidence"": 0.9,
  ""rationale"": ""Obese middle-aged woman with epigastric/right hypochondrial pain triggered by fatty food (fried plantain), nausea, and vomiting is classic for biliary colic/cholecystitis. Abdominal ultrasound is the first-line investigation for suspected gallstone disease.""
}",C,,0.9,"Obese middle-aged woman with epigastric/right hypochondrial pain triggered by fatty food (fried plantain), nausea, and vomiting is classic for biliary colic/cholecystitis. Abdominal ultrasound is the first-line investigation for suspected gallstone disease."
375,3f943a39c1d127ff66539afd2c2236a0a265b1b955beb285b9a6fcd16d96be65,A Para 1+1 with no living children has a D & C for a partial molar pregnancy. The couple would like to conceive as soon as possible. Which of the following is the appropriate recommendation to them?,Attempt pregnancy 2 months after D&cx,Attempt pregnancy once beta-HCG normalizes,Avoid pregnancy for 3 years,Use Depo Provera contraceptive for one year then conceive,"{
  ""choice"": null,
  ""abstain_code"": ""NO_VALID_OPTION"",
  ""confidence"": 0.7,
  ""rationale"": ""After a molar pregnancy, standard recommendation is to avoid pregnancy for 6-12 months with reliable contraception while monitoring beta-hCG to ensure it remains normal. None of the options correctly reflect this: waiting only until hCG normalizes (B) is insufficient, 2 months (A) is too short, 3 years (C) is too long, and Depo-Provera is not preferred.""
}",,NO_VALID_OPTION,0.7,"After a molar pregnancy, standard recommendation is to avoid pregnancy for 6-12 months with reliable contraception while monitoring beta-hCG to ensure it remains normal. None of the options correctly reflect this: waiting only until hCG normalizes (B) is insufficient, 2 months (A) is too short, 3 years (C) is too long, and Depo-Provera is not preferred."
376,087a3e6fd2dfa9dbb01083c676ffeb6130d92e417b811cd3cc9c237125ea60dc,"23. A 24-year-old boy was involved in a head-on collision road traffic accident as an unrestrained driver in a high-speed moving car. His car collided with an oncoming car which had veered off because the driver had apparently fallen asleep behind the wheel. The boy apparently sustained a compression injury to the abdomen. He was rushed to the ER, where he was found to be very pale with cold clammy extremities and delayed capillary refill. His BP was 77/45 with a high pulse rate of 125 bpm. He had a very tender abdomen and fractured left lower ribs. A FAST revealed a free fluid in the peritoneal cavity. What is the most appropriate diagnosis",a.Haemorrhagic shock secondary to probable splenic rupture,b.Septic shock secondary to infected fractured rib,c.Spinal shock from spinal cord injury,d.Cardiogenic shock sec trauma,"{
  ""choice"": ""A"",
  ""abstain_code"": null,
  ""confidence"": 0.98,
  ""rationale"": ""Left lower rib fractures with free intraperitoneal fluid, hypotension, tachycardia, and pallor strongly indicate splenic rupture causing hemorrhagic shock.""
}",A,,0.98,"Left lower rib fractures with free intraperitoneal fluid, hypotension, tachycardia, and pallor strongly indicate splenic rupture causing hemorrhagic shock."
377,958b22c0d2babeb009d8e44b4f7825ad694f7f64e421f128f419739eb4de27ec,Ulcerative colitis typically affects the rectum and extends proximally to involve the colon in continuity. Rarely it may extend about 1-2 cm into the terminal ileum. This is called backwash ileitis. Which part of the colon is involved when this is seen?,Descending colon,Transverse colon,Ascending colon,Rectum,"{
  ""choice"": ""C"",
  ""abstain_code"": null,
  ""confidence"": 0.9,
  ""rationale"": ""Backwash ileitis occurs in pancolitis when the entire colon including the ascending colon/cecum is involved, allowing inflammation to extend through an incompetent ileocecal valve into the terminal ileum.""
}",C,,0.9,"Backwash ileitis occurs in pancolitis when the entire colon including the ascending colon/cecum is involved, allowing inflammation to extend through an incompetent ileocecal valve into the terminal ileum."
378,74b131fbd40ba82da10922ac49ae795d24cb3a104724e22f14de01e2e93e3883,A 5-year old child who is receiving treatment for Burkitt’s Lymphoma presents with serum potassium of 5.6 mmol/l and serum calcium 6.7 mg/dl. Which of the following clinical features will match the condition?,Bleeding gums,Oliguria,Inability to stand erect,Severe pallor,"{
  ""choice"": ""B"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.9,
  ""rationale"": ""The child has tumor lysis syndrome (hyperkalemia, hypocalcemia, and typically hyperuricemia/hyperphosphatemia) from Burkitt's lymphoma treatment, which causes acute kidney injury manifesting as oliguria.""
}",B,null,0.9,"The child has tumor lysis syndrome (hyperkalemia, hypocalcemia, and typically hyperuricemia/hyperphosphatemia) from Burkitt's lymphoma treatment, which causes acute kidney injury manifesting as oliguria."
379,2c78b1cfca11d07c72be603ce6a5fa815929cec6ead8e488265e7b5b727db6f3,A 70-year-old woman with chronic obstructive pulmonary disease has a T 8 vertebral compression deformity noted on a lateral chest x-ray taken for evaluation of a cough. The deformity was not present 1 year ago. The patient does not have back pains and cannot recall any injury to her back. She has not been taking corticosteroids and has no evidence of tuberculosis. Which of the following statements is consistent with this patient’s clinical data?,Osteogenesis imperfecta,Osteopetrosis,Osteomalacia,Osteomyelitis,"{
  ""choice"": ""C"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.5,
  ""rationale"": ""A painless new vertebral compression deformity in an elderly woman with COPD most likely reflects osteoporosis, but that isn't listed. Among the options, osteomalacia is the best fit as it causes painless vertebral deformities and is associated with elderly, chronically ill patients; osteogenesis imperfecta presents earlier, osteopetrosis causes dense bones not compression, and osteomyelitis would be painful with infection signs.""
}",C,null,0.5,"A painless new vertebral compression deformity in an elderly woman with COPD most likely reflects osteoporosis, but that isn't listed. Among the options, osteomalacia is the best fit as it causes painless vertebral deformities and is associated with elderly, chronically ill patients; osteogenesis imperfecta presents earlier, osteopetrosis causes dense bones not compression, and osteomyelitis would be painful with infection signs."
380,ce366707f28ad2a804e4986497031bc156cef06847de2bd01f592ce6df6e40ec,"A 24-year-old presents with fever, dyspnea, and cough for 3 weeks. Chest auscultation is unremarkable. Chest radiograph shows bilateral peri-hilar interstitial infiltrates in a butterfly pattern. His HIV antibody test is positive. Which of the following is TRUE?",Cotrimoxazole is second-line therapy in patients who do not respond to macrolides,Tuberculous lymphadenitis explains the findings,Dapsone has no role in the management,Cryptococcosis is the most likely diagnosis,"{
  ""choice"": null,
  ""abstain_code"": ""NO_VALID_OPTION"",
  ""confidence"": 0.9,
  ""rationale"": ""The clinical picture (HIV+, subacute dyspnea/cough, clear auscultation, bilateral perihilar butterfly infiltrates) is classic for Pneumocystis jirovecii pneumonia. First-line therapy is cotrimoxazole (not second-line), dapsone is used as an alternative/prophylaxis, and the diagnosis is not TB lymphadenitis or cryptococcosis—so none of the options are true.""
}",,NO_VALID_OPTION,0.9,"The clinical picture (HIV+, subacute dyspnea/cough, clear auscultation, bilateral perihilar butterfly infiltrates) is classic for Pneumocystis jirovecii pneumonia. First-line therapy is cotrimoxazole (not second-line), dapsone is used as an alternative/prophylaxis, and the diagnosis is not TB lymphadenitis or cryptococcosis—so none of the options are true."
381,e70482a755613d6102985fa54a8fec2a40927a69acf557d8a59a8a95de4f7d2d,"49)	You are working in a refugee camp when a mother brings in her 8-day-old boy. The mother states he started becoming irritable 2 days ago, and now any loud noise appears to cause him pain, as evidenced by muscle tightening and back arching causing his head to nearly touch his feet. Physical examination reveals only a dried packing on his umbilical cord, as is the local custom. He appears normal until he is stimulated by touch or a loud noise, and then he begins to cry, stiffens, and arches his back. The stiffness continues until he calms down. Of the following, the MOST likely diagnosis is",botulism,generalized seizure,viral encephalitis,bacterial meningitis,"{""choice"":null,""abstain_code"":""NO_VALID_OPTION"",""confidence"":0.95,""rationale"":""The presentation—neonate in a refugee camp with umbilical cord packing, stimulus-induced spasms, opisthotonus, and rigidity—is classic for neonatal tetanus, which is not among the listed options.""}",,NO_VALID_OPTION,0.95,"The presentation—neonate in a refugee camp with umbilical cord packing, stimulus-induced spasms, opisthotonus, and rigidity—is classic for neonatal tetanus, which is not among the listed options."
382,02a2643a7246fc5bf020cae88fecb6e5315c4880d3b9ae0b00b772dca52677d9,A 22-year-old man is admitted to the Emergency Department with history of sudden onset palpitations. Blood pressure on arrival is 85/50 mmHg. ECG done shows atrial fibrillation with heart rate of 140 bpm and he is electrically cardioverted. Repeat ECG shows sinus rhythm but a short PR interval and delta waves. What is the most likely diagnosis?,Brugada syndrome,Long QT syndrome,Hypertrophic cardiomyopathy,Hyperthyroidism,"{
  ""choice"": null,
  ""abstain_code"": ""NO_VALID_OPTION"",
  ""confidence"": 0.97,
  ""rationale"": ""Short PR interval with delta waves is diagnostic of Wolff-Parkinson-White syndrome, which is not among the listed options.""
}",,NO_VALID_OPTION,0.97,"Short PR interval with delta waves is diagnostic of Wolff-Parkinson-White syndrome, which is not among the listed options."
383,e937e6df2cad4e9875eb4f834e5c86773235471a55715bdbdf1170f0f2b8fec3,"A 72-year-old patient with obesity and superficial varicose veins was admitted to the surgical department with a strangulated large incisional hernia. On the next day after the operation, the patient complained of pain in the left thigh. On day 3 after the operation, during an attempt to stand up, the patient experienced inspiratory dyspnea, dull chest pain, systolic BP of 60 mmHg, and a heart rate of 130 beats per minute. Which method of treatment would be most effective in this case?",Surgical embolectomy,Observation and supportive care,Therapy for pulmonary edema,Heparin,"{
  ""choice"": ""A"",
  ""abstain_code"": null,
  ""confidence"": 0.7,
  ""rationale"": ""This is a massive pulmonary embolism with hemodynamic instability (SBP 60, HR 130) following DVT. While thrombolysis would be first-line, it's not listed; among given options, surgical embolectomy is the most effective definitive treatment for massive PE with shock, especially post-operatively when thrombolytics may be contraindicated. Heparin alone is insufficient for hemodynamically unstable massive PE.""
}",A,,0.7,"This is a massive pulmonary embolism with hemodynamic instability (SBP 60, HR 130) following DVT. While thrombolysis would be first-line, it's not listed; among given options, surgical embolectomy is the most effective definitive treatment for massive PE with shock, especially post-operatively when thrombolytics may be contraindicated. Heparin alone is insufficient for hemodynamically unstable massive PE."
