question_id,category,question_type,correct_choice,stem,option_A,option_B,option_C,option_D,row_index,judge_raw,judge_label,judge_plausible_options,judge_reason,judge_parse_ok,judge_error,judge_reused
f23622378f9823c430c70c770af480c7805beb9bc92b7dc580366ef69df8a03e,Neurology,INTACT,D,A 20 year old medical student presents with acute onset ascending weakness of the lower limbs. There is associated ophthalmoplegia and ataxic gait. There is a preceding upper respiratory tract infection. What is the likely diagnosis?,Stroke,Transverse myelitis,Poliomyelitis,Miller-Fisher syndrome,264,"{
  ""label"": ""FALSE_NOTA"",
  ""plausible_options"": [""D""],
  ""reason"": ""The triad of ophthalmoplegia, ataxia, and antecedent URI points to Miller–Fisher syndrome, a GBS variant. Other options do not fit this constellation, so D is a valid key and NOTA is not.""
}",FALSE_NOTA,D,"The triad of ophthalmoplegia, ataxia, and antecedent URI points to Miller–Fisher syndrome, a GBS variant. Other options do not fit this constellation, so D is a valid key and NOTA is not.",TRUE,,FALSE
f1036298340615dcb9c268cd6222b6be34f29f3239b21152c4ae1aac5b6e00e9,General_Surgery,NOTA,NOTA,21.45-year-old morbidly obese with tortuous dilated elongated veins along the lower limbs. The distended veins were associated with swelling of the legs and ankles. The patients noticed the distended vessels during her last pregnancy when she was 38 years old. She has noticed an ulcer just above the medial malleolus of the right leg with pruritic margins. What is most likely diagnosis,c.Neurotrophic ulcer,e.Gestational ulcer,b.Decubitus ulcer,d.Diabetic ulcer,265,"{
  ""label"": ""TRUE_NOTA"",
  ""plausible_options"": [],
  ""reason"": ""Findings indicate a venous stasis ulcer from varicose veins near the medial malleolus; none of the options lists a venous/stasis ulcer.""
}",TRUE_NOTA,,Findings indicate a venous stasis ulcer from varicose veins near the medial malleolus; none of the options lists a venous/stasis ulcer.,TRUE,,FALSE
ac023df1c1b9c72aa51e356d0117711d143936e0cc3452257e68d9b68b17a887,General_Surgery,INTACT,B,"A 46-year-old man is diagnosed with an estrogen receptor-positive invasive ductal carcinoma of the right breast after having discovered a lump 3 months before. The patient is found to have multiple involved axillary lymph nodes, and the tumor is of an aggressive phenotype. The most appropriate treatment option for this patient is:",Cytotoxic chemotherapy and Tamoxifen but no surgery,Mastectomy + axillary clearance + systemic chemotherapy + radiotherapy and  Tamoxifen,Wide local excision and Tamoxifen only,Mastectomy + postoperative radiotherapy only,266,"{
  ""label"": ""FALSE_NOTA"",
  ""plausible_options"": [""B""],
  ""reason"": ""Standard care for node-positive ER+ male breast cancer is mastectomy with axillary clearance plus adjuvant chemotherapy, radiotherapy, and tamoxifen; option B matches this, so NOTA is incorrect.""
}",FALSE_NOTA,B,"Standard care for node-positive ER+ male breast cancer is mastectomy with axillary clearance plus adjuvant chemotherapy, radiotherapy, and tamoxifen; option B matches this, so NOTA is incorrect.",TRUE,,FALSE
20ba04d3e6c3c24c9941907c693f257c0bb1299a9745828f99060474b1bb0cc5,Pediatrics,NOTA,NOTA,"47)	A 15-month-old infant has been breastfed since birth. He eats finger foods (eg, peas, carrots) and occasionally some cereal. His mother adheres to a vegan diet and plans the same for her child. A complete blood count documents anemia. Of the following, the MOST likely cause of this infant's anemia is a deficiency of",folic acid,niacin,riboflavin,Thiamine,267,"{
  ""label"": ""TRUE_NOTA"",
  ""plausible_options"": [],
  ""reason"": ""The most likely cause is iron deficiency (and B12 deficiency is also plausible in a vegan infant), neither of which is listed; folate, niacin, riboflavin, and thiamine deficiencies are unlikely causes of anemia here.""
}",TRUE_NOTA,,"The most likely cause is iron deficiency (and B12 deficiency is also plausible in a vegan infant), neither of which is listed; folate, niacin, riboflavin, and thiamine deficiencies are unlikely causes of anemia here.",TRUE,,FALSE
1845425d7c8d72a719528060a36ce004926926a5f3f5727aada016027d9293c5,General_Surgery,NOTA,NOTA,"74-year-old man has a recent diagnosis of adenocarcinoma of the distal esophagus. He has a long history of reflux and Barrett’s esophagus, and a recent upper endoscopy and biopsies confirmed the diagnosis. A staging workup is planned. What is the best study for assessing T (tumor invasion depth)?",Barium swallow,Upper endoscopy with rebiopsy,Positron emission tomography (PET) scan,CT scan with oral and intravenous contrast,268,"{
  ""label"": ""TRUE_NOTA"",
  ""plausible_options"": [],
  ""reason"": ""Endoscopic ultrasound is the best study for T staging in esophageal cancer, and it is not among options A–D; the listed options do not adequately assess invasion depth.""
}",TRUE_NOTA,,"Endoscopic ultrasound is the best study for T staging in esophageal cancer, and it is not among options A–D; the listed options do not adequately assess invasion depth.",TRUE,,FALSE
0edf8c5cb789af1dda90ba80d85d301e5bfecb509ea7a9c344e4d65211666cf2,General_Surgery,NOTA,NOTA,"During a ward round, you are asked by your senior registrar to name the most common causative factor that is responsible for the development of acute pancreatitis. Which option from the list below would you choose as your answer?
",Steroids,Drugs,Gallstones,Trauma,269,"{
  ""label"": ""FALSE_NOTA"",
  ""plausible_options"": [""C""],
  ""reason"": ""Gallstones are the most common cause of acute pancreatitis, so option C is correct and NOTA is not.""
}",FALSE_NOTA,C,"Gallstones are the most common cause of acute pancreatitis, so option C is correct and NOTA is not.",TRUE,,FALSE
732afaea3fb778bcf7e1865177ddc9f88ca85cb4fb3e1ad9dbc0566357f3ec8c,Otolaryngology,INTACT,A,"A 65-year-old man presents with a 3-cm hard mass in the right upper cervical region (Level II). If this is a metastatic lymph node, which of the following is the most likely primary site for the malignancy",The oral cavity.,The maxillary sinus,The thyroid,The upper trachea,270,"{
  ""label"": ""TRUE_NOTA"",
  ""plausible_options"": [""A""],
  ""reason"": ""A level II (jugulodigastric) metastatic node most commonly arises from the oropharynx, especially the tonsil, which is not listed. “Oral cavity” is not equivalent to oropharynx and is too nonspecific to serve as the key.""
}",TRUE_NOTA,A,"A level II (jugulodigastric) metastatic node most commonly arises from the oropharynx, especially the tonsil, which is not listed. “Oral cavity” is not equivalent to oropharynx and is too nonspecific to serve as the key.",TRUE,,FALSE
f6d07d414294c37c2aec877106ee026c6d6649fa5f84bb603f67e9f48f4b7248,Obstetrics_and_Gynecology,NOTA,NOTA,"A patient has a ventouse delivery. Two days later she reports general malaise, fever and feeling unwell. With sepsis, which is the first clinical sign to deteriorate, which can be detected through the use of early warning scores? 
",Hypotension,Tachypnoea,Altered consciousness,Hypoxia,271,"{
  ""label"": ""FALSE_NOTA"",
  ""plausible_options"": [""B""],
  ""reason"": ""Tachypnoea is typically the earliest derangement in sepsis detectable by early warning scores; hypotension, hypoxia, and altered consciousness are later.""
}",FALSE_NOTA,B,"Tachypnoea is typically the earliest derangement in sepsis detectable by early warning scores; hypotension, hypoxia, and altered consciousness are later.",TRUE,,FALSE
6f17e132dd4155cf9fb1a70ef7832b7b1e1394f4c7b858149d6e2ab82024cc75,Obstetrics_and_Gynecology,INTACT,B,"A 62-year-old is due to undergo a hysteroscopy due to a thickened endometrium detected as part of her investigations for postmenopausal bleeding. 
Which medication should be used to 'prime' the cervix prior to the hysteroscopy?",Mifepristone,Misoprostol,No medication required,Non-steroidal anti-inflammatory,272,"{
  ""label"": ""FALSE_NOTA"",
  ""plausible_options"": [""B""],
  ""reason"": ""Misoprostol is the recommended agent for cervical priming before hysteroscopy; other options are not appropriate.""
}",FALSE_NOTA,B,Misoprostol is the recommended agent for cervical priming before hysteroscopy; other options are not appropriate.,TRUE,,FALSE
cb1f179e7b761b62ae346876f02fe2c12b3e534ae4d845dbae3381678dcd73d2,Nephrology,INTACT,C,A 68-year-old woman is admitted at the medical ward for acute kidney injury. Results of her kidney function test come in showing a potassium level of 7.0 mmol/L . What is the appropriate medication to give next in her management?,Calcium resonium,Insulin and dextrose,Calcium gluconate,Salbutamol,273,"{
  ""label"": ""FALSE_NOTA"",
  ""plausible_options"": [""C""],
  ""reason"": ""Severe hyperkalemia (K+ 7.0 mmol/L) warrants immediate cardiac membrane stabilization with IV calcium gluconate; thus option C is correct and NOTA is not.""
}",FALSE_NOTA,C,Severe hyperkalemia (K+ 7.0 mmol/L) warrants immediate cardiac membrane stabilization with IV calcium gluconate; thus option C is correct and NOTA is not.,TRUE,,FALSE
47ea9e31bf2bf135fa3aa1096125641e7ccebe3f38f056f64abc5571bde9379d,Pediatrics,INTACT,D,"A 4-hour old baby delivered at 29 weeks of gestation has a loud grunt, respiratory rate of 96/minute, SPO 2 of 57%, flaring of alae nasi and mild chest wall retraction at the sixth hours of life. The most likely diagnosis is:",Congenital diaphragmatic hernia,Transient Tachypnea of the Newborn,Congenital pneumonia,Respiratory distress syndrome,274,"{
  ""label"": ""FALSE_NOTA"",
  ""plausible_options"": [""D""],
  ""reason"": ""A 29-week preterm with grunting, tachypnea, and severe hypoxemia within hours is most consistent with respiratory distress syndrome, which is option D.""
}",FALSE_NOTA,D,"A 29-week preterm with grunting, tachypnea, and severe hypoxemia within hours is most consistent with respiratory distress syndrome, which is option D.",TRUE,,FALSE
6763232c56742e8bf6bd3ec54acff0c1f17bcb8ee3ffd0248d905e5c91b89615,Neurology,NOTA,NOTA,"A 33-year-old man complains of episodes of severe unilateral headache. The pain is localized to one cheekbone and is described as “like an icepick.” Each headache lasts 30 to 60 min but may recur several times a day; walking around helps the pain somewhat. He notices lacrimation of the eye on the affected side, usually associated with clear rhinorrhea. What is the likely diagnosis?",Migraine headache,Sinusitis,Brain tumor,Temporal arteritis,275,"{
  ""label"": ""TRUE_NOTA"",
  ""plausible_options"": [],
  ""reason"": ""The presentation is classic for cluster headache, but none of the provided options names cluster headache; migraine, sinusitis, brain tumor, and temporal arteritis do not fit the short, recurrent unilateral attacks with autonomic symptoms and agitation.""
}",TRUE_NOTA,,"The presentation is classic for cluster headache, but none of the provided options names cluster headache; migraine, sinusitis, brain tumor, and temporal arteritis do not fit the short, recurrent unilateral attacks with autonomic symptoms and agitation.",TRUE,,FALSE
c66dac7de40a0c11e9c20b00f59135670c17349db3f0786c282252fc7716ebd7,General_Surgery,INTACT,C,A 39-year-old male presents with severe epigastric abdominal pain and vomiting. He prefers to sit bending forward. He has a tinge of jaundice and his abdomen is tender with an echymotic periumbilical region. What should be considered in this patient’s evaluation?,A perforated duodenal ulcer is the most likely cause of his pain,Associated fever and joint pains would exclude an autoimmune  aetiology of his condition,History of a preceding endoscopic procedure is significant in the history taking,A low  serum calcium report is of aetiological significance in his laboratory workup,276,"{
  ""label"": ""FALSE_NOTA"",
  ""plausible_options"": [""C""],
  ""reason"": ""Findings point to acute pancreatitis, and a recent endoscopic procedure (ERCP) is a key historical factor to consider. Other options are incorrect, including low calcium being prognostic rather than etiologic.""
}",FALSE_NOTA,C,"Findings point to acute pancreatitis, and a recent endoscopic procedure (ERCP) is a key historical factor to consider. Other options are incorrect, including low calcium being prognostic rather than etiologic.",TRUE,,FALSE
f6c18cc39210a98fcaf26107431e613779c40d7d6b7ccfdd2d3c3480e20002eb,General_Surgery,NOTA,NOTA,30. A 48-year-old man living in Liberia had an elective left hemicolectomy on account of adenocarcinoma of the caecum. Today is POD 2 following the surgery. The patient is stable and well hydrated. Bowel function has not resumed. Patient is being kept nil per os. What is the fluid requirement of this patient?,e.Liberal oral fluids,"d.1L of RL, 1L of NS and 2L",b.2L of RL and 1L of 5% Dextrose,2L of NS and 1L of RL,277,"{
  ""label"": ""FALSE_NOTA"",
  ""plausible_options"": [""C""],
  ""reason"": ""postoperative npo adult typically needs about 3 l/day with glucose; 2 l ringer’s lactate plus 1 l 5% dextrose is appropriate, others are incorrect or incomplete.""
}",FALSE_NOTA,C,"postoperative npo adult typically needs about 3 l/day with glucose; 2 l ringer’s lactate plus 1 l 5% dextrose is appropriate, others are incorrect or incomplete.",TRUE,,FALSE
