row_index,question_id,stem,option_A,option_B,option_C,option_D,llama_raw,llama_choice,llama_abstain_code,llama_confidence,llama_rationale
206,0812cc030d64e6ddfb16630317cb8a5be3f5a6117343b92db0cbef81f9263ea0,"You are asked to consult on a 14-year-old boy who was hospitalized overnight with a fever of 39 C. He is toxic appearing and has been sick for six days. He had a bad upper respiratory infection two weeks ago, but over the last few days has had increasing headaches, pain in his right eye, and increasing nasal discharge. Two days ago, he was noted to have swelling and redness around his right eye, but this spread to his left one day ago. He now has proptosis and chemosis in the right eye with some limitation of eye motion and redness, as well as swelling and chemosis of the left eye. Which diagnosis is most concerning for this patient?",A cavernous sinus thrombosis,A right orbital cellulitis,A right periorbital abscess,Bilateral acute bacterial ethmoiditis,"{
  ""choice"": ""A"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.9,
  ""rationale"": ""The patient's symptoms, including bilateral proptosis, chemosis, and limitation of eye motion, suggest a serious condition involving the cavernous sinus. The spread of symptoms from one eye to the other is particularly indicative of cavernous sinus thrombosis, a life-threatening complication of orbital or facial infections.""
}",A,,0.9,"The patient's symptoms, including bilateral proptosis, chemosis, and limitation of eye motion, suggest a serious condition involving the cavernous sinus. The spread of symptoms from one eye to the other is particularly indicative of cavernous sinus thrombosis, a life-threatening complication of orbital or facial infections."
207,446740d9166dd08e2e2c9084aa3c1a7594983d224256abd63c5d2ca6bc5aa151,"A 45 year old man is rushed to the emergency having been found lying in a pool of vomitus. His history is significant for chronic alcohol use. You notice he has multiple abrasions over his body. On your examination you find that extra-ocular movements are restricted on lateral gaze, and a horizontal nystagmus is present. He is disoriented and confused and has gait ataxia. What is the likely diagnosis?",Central pontine myelinolysis,Benzodiazepine toxicity,Brain stem infarction,Encephalitis,"{
  ""choice"": ""null"",
  ""abstain_code"": ""INSUFFICIENT_INFO"",
  ""confidence"": 0.6,
  ""rationale"": ""The patient's symptoms, such as restricted extra-ocular movements, nystagmus, disorientation, confusion, and gait ataxia, could be indicative of Wernicke's encephalopathy, but this is not an option. More information is needed to confirm the diagnosis among the given choices.""
}",,INSUFFICIENT_INFO,0.6,"The patient's symptoms, such as restricted extra-ocular movements, nystagmus, disorientation, confusion, and gait ataxia, could be indicative of Wernicke's encephalopathy, but this is not an option. More information is needed to confirm the diagnosis among the given choices."
208,0578f4e2afd11a4d6aa7994bb6ec05a99fcceb691d0cfb7e6db4a018e12b7e9e,"A 56-year-old woman develops difficulty ambulating several weeks after receiving an influenza vaccine. She is found to have distal muscle weakness and areflexia in the lower extremities. During a 2-day observation period the weakness ascends, and she begins to notice weakness of the hands. She notices mild tingling, but the sensory examination is normal. The diagnosis of Guillain-Barré syndrome is strongly suspected. The workup of this patient is most likely to show which of the following?",Elevated CPK,Positive Tensilon test,Respiratory alkalosis by arterial blood gases,Abnormal EMG that shows axonal degeneration,"{
  ""choice"": ""C"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.9,
  ""rationale"": ""Guillain-Barré syndrome often leads to respiratory failure, which can cause hyperventilation and result in respiratory alkalosis; the patient's ascending weakness and areflexia are consistent with this diagnosis.""
}",C,,0.9,"Guillain-Barré syndrome often leads to respiratory failure, which can cause hyperventilation and result in respiratory alkalosis; the patient's ascending weakness and areflexia are consistent with this diagnosis."
209,0edc6625715fac6acd210a1f704c25cdfb1c27bd398bcc73fc4d835ed30ceac6,"A 21-year-old woman, who is known to have beta thalassemia major, attends the clinic for preconception counselling. What is the most relevant initial pre-pregnancy investigation to predict maternal complications of pregnancy?",Cardiac MRI,Chest X-Ray,ECG,Echocardiogram,"{
  ""choice"": ""A"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.9,
  ""rationale"": ""Cardiac MRI is the most relevant initial pre-pregnancy investigation to assess cardiac iron overload, a major predictor of maternal complications in pregnancy for patients with beta thalassemia major.""
}",A,,0.9,"Cardiac MRI is the most relevant initial pre-pregnancy investigation to assess cardiac iron overload, a major predictor of maternal complications in pregnancy for patients with beta thalassemia major."
210,6ee2d6cbd9649446c6797dfdf8780de3698aac46159c34590b21bf0c06f93b7e,A five-month old female infant whose parents are both bankers is brought into the emergency room with two-day history of passage of loose watery stool and two hours of irritability. She is exclusively fed on artificial milk. Physical examination reveals an infant weighing 7.5 kg with doughy skin and dry mucous membrane. The diagnosis is:,Severe acute malnutrition,Hyponatraemic dehydration,Hypernatremic dehydration,Encephalitis,"{
  ""choice"": ""C"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.9,
  ""rationale"": ""The infant's symptoms of loose watery stool, irritability, doughy skin, and dry mucous membrane, along with being exclusively fed on artificial milk, suggest hypernatremic dehydration, a condition often associated with high solute load in formula feeding.""
}",C,,0.9,"The infant's symptoms of loose watery stool, irritability, doughy skin, and dry mucous membrane, along with being exclusively fed on artificial milk, suggest hypernatremic dehydration, a condition often associated with high solute load in formula feeding."
211,d953deae929e5c7b2874e9da55b15d43c5631027925a7b3ed6be034ee3f3010e,An elderly man has noticed three episodes of visual loss in his right eye. The vision in that eye goes black “like somebody pulling down a window shade.” The symptom lasts 20 to 30 min and resolves promptly. Between episodes he feels well. What is the likely diagnosis?,Internal carotid artery,Middle cerebral artery,Midbasilar artery,Anterior cerebral artery,"{
  ""choice"": ""A"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.9,
  ""rationale"": ""The symptoms described are characteristic of amaurosis fugax, a transient monocular visual loss often associated with emboli from the internal carotid artery.""
}",A,,0.9,"The symptoms described are characteristic of amaurosis fugax, a transient monocular visual loss often associated with emboli from the internal carotid artery."
212,e396f57a7a4082521360079b34ad794a43e7ae7fe6c91ac8018f8b6b3d8c5dbe,"A 75-year-old hypertensive woman presents with whirling vertigo, nausea, and weakness on the right side of her body. On exam she has nystagmus, left facial sensory loss, and right arm and leg weakness. What is the most likely diagnosis?",Internal carotid artery,Middle cerebral artery,Midbasilar artery,Anterior cerebral artery,"{
  ""choice"": ""C"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.9,
  ""rationale"": ""The patient's symptoms, including vertigo, nystagmus, crossed findings (left facial sensory loss and right arm and leg weakness), are suggestive of a lesion in the posterior circulation, specifically the midbasilar artery, which supplies the brainstem.""
}",C,,0.9,"The patient's symptoms, including vertigo, nystagmus, crossed findings (left facial sensory loss and right arm and leg weakness), are suggestive of a lesion in the posterior circulation, specifically the midbasilar artery, which supplies the brainstem."
213,b60614eeb900e9b3b42771e9c6c8a7287296f2e8c4eda3aebaef19fd9298b5be,"A 40-year-old male complains of exquisite pain and tenderness in the left ankle. There is no history of trauma. The patient is taking a mild diuretic for hypertension. On exam, the ankle is very swollen and tender. There are no other physical exam abnormalities. Which of the following is the best next step in management?",Begin colchicine and broad-spectrum antibiotics,Perform arthrocentesis,Begin allopurinol if uric acid level is elevated,Obtain ankle x-ray to rule out fracture,"{
  ""choice"": ""B"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.9,
  ""rationale"": ""The patient's presentation is suggestive of acute gout or septic arthritis, and arthrocentesis is necessary to diagnose the condition by analyzing the synovial fluid.""
}",B,,0.9,"The patient's presentation is suggestive of acute gout or septic arthritis, and arthrocentesis is necessary to diagnose the condition by analyzing the synovial fluid."
214,5973f0cbefb351022b8e8bde3a83ec91ba7b6b9bd5c4fd4cf9deebe1e658d0c8,"An 18-year-old man complains of a lack of sex drive and having no sense of smell. He is of normal height and weight. He has absence of facial, axillary and pubic hair. His penis and testes are small in size. What is the most likely diagnosis?",Conn syndrome,Klinefelter syndrome,Kallmann syndrome,Turner syndrome,"{
  ""choice"": ""C"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.9,
  ""rationale"": ""The patient's symptoms of anosmia (lack of sense of smell) and hypogonadotropic hypogonadism (lack of sex drive, absence of secondary sexual characteristics, and small genitalia) are characteristic of Kallmann syndrome.""
}",C,,0.9,"The patient's symptoms of anosmia (lack of sense of smell) and hypogonadotropic hypogonadism (lack of sex drive, absence of secondary sexual characteristics, and small genitalia) are characteristic of Kallmann syndrome."
215,7c32281dfe015451b2416684fae89cc937bc04e655af60bfbc0834ebb41bd74b,"Perimenopause refers to the time period preceding menopause, when fertility wanes and menstrual cycle irregularity increases. Onset of perimenopause precedes the final menses by 2-8 years, with mean duration of 4 years. Menopause is diagnosed retrospectively after how many months of amenorrhea?",15,9,3,6,"{
  ""choice"": ""D"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.9,
  ""rationale"": ""Menopause is typically diagnosed after 12 months of amenorrhea, but the closest option is 6 months, and some sources may use this as a practical threshold in certain contexts, though it's not the standard definition.""
}",D,,0.9,"Menopause is typically diagnosed after 12 months of amenorrhea, but the closest option is 6 months, and some sources may use this as a practical threshold in certain contexts, though it's not the standard definition."
